alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity
3.036,-13.173,-2.4304,-0.2857099999999999,-0.95497,-0.36739,-1.4901,-5.2126,1.7394,-0.88235,-0.62834,-0.12069,0
1.8048,-14.248,-0.090206,0.71429,-0.67355,0.24165,-2.4129,-6.7333,6.6738,0.63725,-0.44764,0.9181,0
1.9756,-9.2934,-4.5907,-0.11132,-1.0056,0.11198,-3.599,-7.0435,-0.35218,-0.7921600000000001,-0.423,0.62931,0
-0.038103,-3.1391,-7.9698,-0.038961,0.052533,-1.0295,-11.018,-12.655,9.4714,-0.54902,-1.0472,0.0431029999999999,0
-0.033703,-9.7907,1.1247,0.15955,-0.86492,-0.6169,-2.4436,4.0876,6.7565,0.16471,-0.020534,1.1336,0
1.4838,-9.3736,1.2545,-0.59926,-0.8236399999999999,0.19057,-9.1707,-3.8802,-3.0169,-0.73333,0.1191,-0.69828,0
-2.7158,-6.7225,-7.8945,0.2356199999999999,-0.87054,-0.049116,6.3021,-10.565,2.4509,1.0275,-0.080082,0.6702600000000001,0
4.2354,-8.8472,1.4229,-0.046382,-0.8292700000000001,-0.6601199999999999,-0.2153199999999999,-9.7823,-0.2287,-0.021569,-1.1006,-0.2952599999999999,0
0.30873,-9.795,1.6904,-0.6159600000000001,-0.8086300000000001,-0.26523,-1.6121,-9.7668,1.3242,-0.16078,-0.99179,-0.45474,0
1.8633,-5.6128,0.10257,-0.71614,-0.20075,-0.8781899999999999,-9.182,3.5455,-2.4477,-0.66275,0.20329,-0.75216,0
0.57976,-19.32,-7.2623,0.23933,-0.92683,0.12574,-3.7015,-18.541,11.896,-0.16863,-0.40246,1.0539,0
5.8095,-19.336,-10.836,-0.17811,-0.62664,-0.85462,-1.5162,-7.6956,2.4381,0.3764699999999999,-0.82957,-0.52586,0
1.0615,-14.257,-1.9835,-0.8831200000000001,-0.64353,-1.501,-1.8181,-11.413,4.7419,0.32745,-1.0842,-0.46767,0
0.60011,-9.7199,0.29084,-0.63265,-0.78987,0.0039293,-6.6326,2.4294,6.9444,-1.0176,0.19918,0.26724,0
-16.486,-14.493,2.2251,0.16698,-0.58537,0.66601,-2.3914,-10.093,-0.25463,-0.7,-0.64271,-0.099138,0
1.1237,-9.6366,0.69607,-0.38219,-0.8330200000000001,-0.55599,-3.6705,-7.2656,2.4388,-0.21569,-1.0431,-0.28879,0
1.9495,-9.6877,-0.45447,0.70872,-0.6247699999999999,0.10216,-8.6405,-7.7839,-1.3892,-0.61961,-0.65503,0.69397,0
2.0663,-6.9667,-10.536,-0.38776,-0.3095699999999999,-0.8153199999999999,-0.30289,-10.428,1.239,-0.6490199999999999,-0.7227899999999999,0.4116399999999999,0
-0.80621,-6.4910000000000005,-7.5201,-0.25417,-0.14822,-0.98625,1.5098,-0.66106,7.894,-0.17647,-1.1068,0.40517,0
3.281,-6.7733,-0.097519,-0.4990699999999999,-0.81426,-0.51081,-2.854,-3.8126,-0.26355,-0.27059,-0.83162,-0.6594800000000001,0
1.9029,-9.3626,2.353,-0.5120600000000001,-0.8405299999999999,0.22593,-8.4713,-5.9497,-3.9746,-0.77451,-0.14784,-0.6422399999999999,0
-0.6778,-9.7217,2.0905,0.28015,-1.0901,-0.66601,-6.6632,-1.6235,7.648,-0.12157,-0.7843899999999999,0.87716,0
-0.8776,-10.208,-1.0296,-0.7885,-0.74484,-0.039293,-5.7075,-0.7915399999999999,-1.1542,-0.51569,0.72485,-0.57328,0
2.0756,-19.211,4.6748,0.39703,-0.23265,-1.0354,-3.5713,-12.88,-0.99817,0.4902,-0.96509,0.51078,0
-1.6262,-7.0721,0.7134699999999999,-0.78664,-0.18762,-0.8055,-4.562,5.4458,2.5848,-0.71373,0.77207,-0.23276,0
0.58799,-11.262,-0.4217899999999999,0.53247,-0.78049,0.20629,-2.9348,-9.1247,1.5333,-0.59412,-0.65914,0.7025899999999999,0
-0.15556,-9.3504,0.6038399999999999,-0.57514,-0.8292700000000001,-0.44008,-2.821,-9.3385,3.1477,-0.13333,-1.0924,-0.39009,0
0.76217,-9.7008,1.2101,-0.5120600000000001,-0.84803,-0.36739,0.070765,0.5313100000000001,8.1307,-0.38431,0.090349,1.0819,0
0.5774600000000001,-9.9118,0.8956,0.49722,-0.8424,-0.5501,-5.2293,-7.3424,3.7579,0.18431,-0.7186899999999999,0.40733,0
0.49968,-10.548,-0.37659,-0.72356,-0.19137,-1.5462,-1.7584,-6.8743,7.572999999999999,0.9902,-3.5708,-2.2931,0
1.6196,-9.5908,0.32832,-0.34137,-0.90994,-0.4558,1.2721,4.3282,2.8206,-0.23333,0.4846,1.0065,0
-0.7071,-8.5093,6.4945,0.56772,-0.79174,-0.2180699999999999,-15.425999999999998,-2.6725,3.7518,-0.0803919999999999,-0.7104699999999999,0.50862,0
0.30408,-9.5797,1.4407,0.38776,-0.7861199999999999,-0.45383,-7.7635,-5.7796,1.0444,-0.16471,-1.1068,0.27586,0
1.4266,-9.8199,0.18994,-0.6975899999999999,-0.1726099999999999,0.56189,-2.7702,-9.1361,-0.61306,-0.6803899999999999,-0.2525699999999999,-0.44181,0
-0.3731,-9.7337,-0.105,-0.24861,-0.7016899999999999,0.51277,-5.408,-1.8013,7.8683,-1.4235,0.74127,0.77155,0
0.94572,-9.9709,0.92758,-0.56586,-0.75985,0.35953,-2.708,-9.6286,1.1436,-0.81765,-0.68583,-0.15733,0
1.3449,-9.84,0.15686,-0.48423,-0.84615,-0.49509,-3.2264,2.8692,8.9247,-0.9902,0.1807,0.4181,0
1.1097,-10.091,-1.1601,0.4118699999999999,-0.71482,0.4145399999999999,-1.9244,-10.354,-1.4031,-0.5902,-0.7802899999999999,0.54957,0
1.9168,-7.6499,0.3554199999999999,-0.25232,-0.70544,-0.7662100000000001,-2.2093,-4.7577,1.2309,-0.0666669999999999,-1.0164,-0.4331899999999999,0
0.95945,-9.6079,-0.39789,-0.46011,-0.8029999999999999,-0.46955,-9.6403,1.7908,2.0791,-0.98039,0.055441,-0.3944,0
0.16904,-9.362,1.419,0.69202,-0.4971899999999999,0.084479,-1.1107,-8.5778,4.2169,0.65882,-0.42094,0.70043,0
0.68038,-9.8609,1.0346,0.28015,-0.81426,-0.58153,-2.7713,-9.2654,1.4638,0.44314,-1.0513,0.16379,0
0.5109100000000001,-10.097,1.1982,-0.25788,-0.79174,-0.57957,2.343,-5.4761,7.3929,0.047059,-1.193,0.35129,0
0.96947,-10.718,-0.50537,-0.57514,-0.84803,0.14931,-2.3726,-7.6005,2.9533,-0.88235,-0.60164,-0.071121,0
1.5175,-10.751,-1.8557,0.29499,-0.54784,-0.81139,-6.212000000000001,1.3694,1.9435,-0.83725,-0.54209,0.21983,0
-5.3965,-19.184,2.3931,-0.0055658999999999,-0.42402,-1.0118,-2.6399,-3.5449,6.5103,-0.019608,-1.1909999999999998,0.4806,0
2.4415,-3.9892,-8.8209,-0.89981,-0.19325,-1.5776,-5.2754,-3.5763,7.3733,-1.6529,-0.40246,1.5302,0
0.5392399999999999,-11.259,-0.19299,0.41002,-0.8236399999999999,0.222,-4.0569,-9.4794,3.0573,-0.5,-0.60164,0.81034,0
-2.2504,-9.6643,-3.0682,-0.23748,-0.48968,-0.73674,-3.5428,-10.461,-0.085543,0.43137,-1.0287,-0.43103,0
3.0505,-11.718,0.47585,0.28757,-0.77861,0.39686,-7.6331,-7.8794,4.0644,-0.39804,-0.91786,0.4978399999999999,0
7.096,-19.387,-15.909,-0.56401,-0.8424,0.084479,-0.11483,-17.922,-0.19818,-0.65882,-0.8193,0.15302,0
0.8310799999999999,-9.8736,-0.2353699999999999,0.34323,-0.76548,0.4597199999999999,-3.1948,-9.2044,1.5606,-0.46275,-0.6221800000000001,0.8857799999999999,0
1.2691,-9.585,-2.0603,-0.087199,-1.0844,-0.4558,-8.5876,-2.5722,2.7776,-0.53922,0.3306,-0.10345,0
2.6112,-9.579,0.5159100000000001,0.081633,-0.25891,0.88802,-11.163,-7.0455,-0.55019,-0.92549,0.19097,0.084052,0
-0.617,-19.302,-3.4504,-0.43785,-0.8743,0.0962669999999999,-8.7687,-1.419,-4.9043,-0.7451,0.60575,-0.1056,0
2.9167,-9.5399,-0.52074,0.68089,-0.6454,-0.71906,-1.5382,-7.2996,6.0413,0.32549,-0.8603700000000001,0.47198,0
-0.48439,-18.01,3.9592,-0.46753,-0.6848,-0.75049,-11.996,1.5535,1.3485,-0.83725,-0.44969,-0.4116399999999999,0
4.2466,-7.3553,5.0601,0.36364,-0.82739,-0.49312,-4.3286,-16.074,0.6442399999999999,-0.36275,-0.846,0.6444,0
2.5478,0.5695399999999999,9.429,0.45455,0.94934,0.053045,-9.6994,-0.18624,1.3761,-0.48431,0.83778,0.6875,0
3.7744,1.8712,8.9021,0.4118699999999999,0.6622899999999999,0.34185,-7.2596,1.3753,6.5271,-0.20392,0.7207399999999999,0.77155,0
-0.4532,-10.082,-0.3003099999999999,-0.75139,-0.61351,0.48134,-0.8426299999999999,-9.8529,2.7053,-0.71373,-0.59754,0.55603,0
1.308,-9.3987,-8.186,-0.80519,-0.46717,-0.41257,-5.0991,-8.2262,0.38036,-0.41373,-1.0431,-0.33836,0
3.3359,-4.1607,-2.2059,0.26716,-0.8930600000000001,-0.46169,-2.4401,-16.92,-0.0230949999999999,-0.59412,-0.8850100000000001,0.2952599999999999,0
2.6134,-9.5371,-0.24239,0.61039,-0.7636,0.049116,-1.7994,-9.7776,-0.75971,-0.25882,-0.92197,0.70905,0
0.39133,-6.5752,-0.0956809999999999,0.38033,-0.7035600000000001,-0.8055,-4.5122,-7.2783,5.1673,-0.69216,-0.6119100000000001,0.0538789999999999,0
1.9191,-12.606,1.7535,-0.47866,-0.6885600000000001,-0.67387,-3.2267,-7.546,2.404,0.096078,-1.0021,-0.48707,0
1.1052,-9.9347,0.58723,0.57885,-0.6454,-0.43026,-9.1585,0.085876,-2.4124,-0.88431,-0.58522,0.20474,0
10.697,-19.266,-8.7417,-0.57514,-0.7016899999999999,-0.43811,-2.696,-6.2206,1.939,-0.80784,-0.423,-0.30819,0
8.3479,-19.153,7.4696,0.69017,-0.39024,0.50884,-8.3026,2.9178,-2.2187,-0.93137,0.1273099999999999,0.57543,0
1.3597,-9.2365,-2.8545,0.30983,-0.34709,0.44204,-8.1203,-3.3421,4.7912,-0.058824,0.0041068,0.8211200000000001,0
2.4192,-9.7371,0.54775,0.57885,-0.62664,0.35363,-3.8563,-9.0478,1.2247,-0.27451,-0.7227899999999999,0.8620700000000001,0
1.7816,-9.533,-2.8026,-0.41558,-0.77298,-0.82711,-0.9655,-11.397,5.3156,-0.60392,-0.98152,-0.038793,0
2.874,-9.7112,1.1578,0.37106,-0.65854,0.5677800000000001,-6.6534,-6.1185,6.1524,-0.58824,-0.11294,0.8900899999999999,0
-0.90863,-9.4184,0.73875,0.26345,-0.86867,-0.57957,-2.8526,-7.7367,0.33192,0.4529399999999999,-1.0513,0.1982799999999999,0
0.19211,-9.72,-0.71325,-0.56215,-0.6379,0.32613,-8.2047,5.1610000000000005,4.1018,-0.31961,1.0349,0.4353399999999999,0
0.48518,-10.052,0.71057,-0.49722,-0.69043,0.43418,-3.4244,-10.896,-2.5552,-0.8137300000000001,-0.59959,0.32543,0
0.5013,-9.6663,1.6884,0.5807,-0.41276,0.35363,-7.1725,-5.843,-2.3026,-0.7921600000000001,-0.11294,0.6875,0
4.7667,1.2437,8.5265,0.42672,1.0113,0.4597199999999999,-6.8204,-0.20917,7.0833,-0.3549,0.56057,0.8620700000000001,0
2.4747,-9.8032,-1.1112,-0.4823699999999999,-0.84803,-0.39686,0.93551,-9.1746,0.54127,-0.084314,-0.84805,-0.65733,0
-1.5978,-9.6845,-2.1148,0.4026,-1.0188,0.0098232,-1.7696,-9.2426,2.7358,-0.18431,-0.60575,0.90733,0
2.0238,-9.3448,0.178,-0.47866,-0.90994,-0.39489,-4.7609,-12.418,3.1708,-0.24902,-1.0411,-0.35991,0
0.46793,-9.6391,1.4394,-0.4712399999999999,-0.54409,0.53635,-5.0549,-8.1911,1.8925,-0.96863,-0.41273,0.19397,0
1.2845,-9.6195,-0.56188,-0.17625,-0.74859,-0.7112,1.6439,-8.3269,3.3128,-0.17647,-1.2218,-0.2069,0
-0.4235,-10.633,-1.963,-0.78664,-0.7410899999999999,-0.35363,-1.8197,-4.947,8.3047,-0.82745,-0.2731,0.70043,0
7.3196,-2.1781,-5.9315,0.33395,-0.44278,-0.89587,-21.362,-18.647,9.276,-0.6098,0.17248,0.92888,0
1.1152,-9.965,0.53374,-0.4081599999999999,-0.8536600000000001,-0.51866,-7.7481,-10.439,6.0822,-0.37059,-0.8850100000000001,-0.50431,0
-0.8467399999999999,-7.7694,-3.6678,0.0092763999999999,-0.4971899999999999,-0.91159,-9.8164,-1.669,5.1041,-0.15098,-1.0267,0.0,0
12.118,-19.181,-1.2754,-0.17254,-0.93809,-0.4165,2.5113,-4.9473,-1.7265,-0.92157,-0.50308,-0.12069,0
2.0329,-9.8459,-0.4303,-0.2319099999999999,-0.7861199999999999,0.6188600000000001,-2.596,-8.5827,3.7271,-0.8862700000000001,-0.8152,0.35345,0
13.823,-19.283,-9.4405,0.070501,-0.7467199999999999,-0.78782,-2.8048,-15.018,1.1657,-0.54314,-0.79055,0.7952600000000001,0
1.569,-9.8304,0.12834,-0.32282,-0.90994,-0.61493,-3.8659,-8.699,1.0963,0.039216,-1.0144,-0.4806,0
1.7014,-9.2508,-0.33094,0.22078,-0.71295,0.5461699999999999,-2.8116,-6.952999999999999,3.7044,-0.28431,-0.63244,0.89655,0
0.52304,-12.415,1.1137,0.13915,-0.95497,-0.24754,-5.5398,-6.8373,7.2727,-0.70392,-0.1273099999999999,0.87716,0
2.0222,-9.7461,0.63708,0.51763,-0.64353,-0.58939,-2.9818,-8.9163,1.3667,0.12549,-1.0329,0.50431,0
1.9181,-9.6781,0.50403,0.014842,-0.7410899999999999,0.8231799999999999,-3.1095,-8.7111,4.8874,-0.7882399999999999,-0.77618,0.72414,0
-0.8963899999999999,-0.083934,-18.294,-0.5584399999999999,-0.8724200000000001,-0.2554,-2.9953,-9.0746,-0.46415,-0.42941,-0.70226,-0.69181,0
0.58945,-9.7606,-0.81547,-0.38961,-0.75985,-0.58939,-6.9036,-6.3477,2.2347,-0.53333,-0.92608,-0.26293,0
3.1837,-13.027,0.24506,0.4081599999999999,-0.88555,0.013752,-5.9442,-7.0252,1.4821,-0.56275,-0.3963,0.83836,0
1.4246,-9.4628,-2.7193,0.33395,-0.33771,0.44204,-7.1231,-3.4575,5.2542,0.02549,-0.01232,0.84914,0
11.138,-12.919,11.07,0.025974,0.4803,-0.52849,-8.0472,-0.8680399999999999,6.1962,0.17255,-0.51335,0.46767,0
1.208,-17.394000000000002,-5.7743,-0.011132,-0.4878,-1.0609,-4.0871,-7.4229,-1.2878,0.61569,-1.0267,-0.26078,0
2.1808,-9.402,-3.5629,0.43599,-0.32083,-0.99411,2.7701,-6.4485,6.1463,0.48039,-1.115,0.038793,0
0.33926,-9.8863,-2.4909,-0.18553,-0.76173,0.41847,-9.8194,-0.40885,-5.885,-0.34706,0.19302,-1.0194,0
-1.7405,-10.394,-0.76626,0.2040799999999999,-0.81989,0.37721,1.2537,-7.9281,5.1869,0.7156899999999999,-0.4846,0.7974100000000001,0
0.0121959999999999,-9.0761,0.30673,-0.3525,-0.82176,-0.5776,-5.0432,-6.1352,6.4849,-0.83137,-0.68788,0.16595,0
0.32091,-8.0653,-4.5459,0.47866,-0.56098,-0.7308399999999999,-4.9302,-8.3753,-5.5333,0.19412,-1.1006,-0.14224,0
-2.0645,-6.4937,-5.8037,0.4341399999999999,-0.7035600000000001,-0.19646,-0.56186,-9.7569,8.3142,0.67647,-0.6509199999999999,1.0065,0
1.9188,-9.7174,0.53332,-0.38219,-0.80675,0.37328,0.069009,3.2927,7.2688,-0.2862699999999999,1.0329,0.2952599999999999,0
1.4726,-5.8355,0.60837,-0.74954,-0.19512,-0.85265,-2.3324,-8.8696,-2.9643,-0.4156899999999999,-0.7700199999999999,-0.6444,0
0.6425,-10.029,-0.8804200000000001,0.58813,-0.7861199999999999,0.4047199999999999,-2.0046,-6.3938,7.6178,0.55098,-0.5523600000000001,1.0388,0
8.2987,-10.046,-1.6068,-0.17625,-0.78799,-0.6778,0.21845,-7.6639,6.6064,0.59608,-1.4825,-0.023707,0
5.9011,0.39533,7.8496,0.050093,-0.69231,0.75442,-2.2376,7.7766,5.6597,-0.62549,0.78645,-0.015086,0
3.0538,-10.105,1.4003,0.63451,-0.53096,-0.056974,-5.6031,0.10735,8.7345,0.38627,-0.22177,0.90948,0
-0.58031,-9.0583,-4.8441,0.4026,1.0394,-0.47544,0.56125,-3.2064,6.3605,0.4156899999999999,-0.49076,0.015086,0
0.6450199999999999,-9.866,-0.46602,-0.0037106,-0.4971899999999999,0.7446,-2.2445,-7.6497,8.0342,-0.5549,-0.19918,0.98922,0
-3.2556,-6.4809,-5.5128,-0.77737,-0.15947,-0.5835,0.44928,-4.013,7.6952,-0.53333,-1.0472,0.51078,0
2.2961,-9.5077,0.71424,-0.3525,-0.76923,0.389,-2.9279,-9.2831,1.6921,-0.83529,-0.66735,0.10991,0
1.8705,-9.0362,-3.6206,0.6679,-0.52533,-0.66405,-1.2491,-6.3292,1.0794,-0.40784,-0.73101,0.83405,0
4.9891,-17.58,23.171,-0.30983,-0.98311,0.0019646,-2.7717,8.5753,7.5329,-0.7078399999999999,0.84805,0.20043,0
7.6852,-16.386,-1.9508,-0.53061,-0.21013,-0.93713,-4.4843,-10.224,4.5513,0.49412,-0.89528,-0.4956899999999999,0
-5.6694,-19.199,9.775,-0.020408,-0.9925,0.1827099999999999,-3.3614,-4.7138,-8.3815,-0.39804,-0.49487,-0.85129,0
14.931,-17.817,23.238000000000003,0.53432,-0.83114,-0.12377,-1.3876,10.145,4.5385,-0.67451,-0.31006,0.85345,0
1.4293,-10.377,-0.0983179999999999,-0.27458,-0.71295,0.62868,3.5761,-6.9156,5.4355,-0.17451,-0.075975,1.1659,0
2.4954,-9.5328,-0.80585,-0.43043,-0.86867,-0.35756,-2.2754,-9.45,-1.0038,-0.1,-0.80698,-0.69397,0
-1.0865,-9.3822,2.3742,-0.70686,-0.73546,-0.26523,2.9594,-10.026,0.3632599999999999,0.086275,-0.81109,-0.75216,0
-0.46228,-9.7416,-1.8875,-0.2282,-0.84615,0.45383,-7.1372,-4.5956,5.4369,-1.0725,-0.24435,0.5625,0
-1.899,-9.6187,1.5001,-0.94991,-0.6379,-0.078585,-7.2439,-3.816,2.403,-0.73333,-0.73511,-0.34267,0
1.1622,-9.719,0.37984,-0.45083,-0.8330200000000001,-0.49312,-3.1122,-9.2086,1.1437,-0.18431,-0.95893,-0.50431,0
-11.901,-19.206,10.056,0.34694,-0.28518,-0.99214,-4.5652,2.108,1.8033,-0.11373,0.44148,1.0388,0
6.9309,-15.336,-3.8746,-0.69017,-0.34334,-0.87623,-7.2138,1.8218,1.1848,-0.8784299999999999,0.35318,-0.47198,0
0.56135,-10.168,0.049306,-0.48794,-0.8105100000000001,-0.52063,-3.4447,-5.0549,0.50767,-0.26471,-0.8254600000000001,-0.68103,0
0.50803,-9.7501,0.2363199999999999,0.5899800000000001,-0.7636,-0.24165,-0.7705,-4.7939,-8.3855,0.17451,-1.0205,-0.42888,0
-3.7987,-9.7711,-0.87029,0.16883,-0.41088,0.79764,-7.4363,-4.5062,4.3789,-0.80392,0.34292,0.65517,0
-0.80774,-9.3295,0.71295,0.92022,-0.77674,0.13949,2.8585,-5.9032,7.684,0.66078,-0.5667399999999999,1.028,0
-0.37759,-9.2276,1.9932,-0.94063,-0.7711100000000001,-0.30845,-6.4324,-4.2218,0.82016,-0.90196,-0.27721,-0.44181,0
2.636,-10.465,-0.9448,-0.38219,-0.92308,-0.4145399999999999,-1.9938,-6.928999999999999,1.1015,-0.81765,-0.62012,-0.27155,0
-0.63479,-7.642,-4.7947,-0.43228,-0.36961,-0.95481,0.97452,-8.5995,5.0492,-0.16863,-1.1725,0.2349099999999999,0
3.872,-16.604,-5.9373,-0.076067,-0.26829,0.8840899999999999,-9.5966,0.6002,7.0196,-0.26471,0.22587,1.0819,0
-0.45452,-9.8332,0.8371299999999999,-0.64564,-0.8424,-0.28094,-2.299,-8.8641,2.588,-0.10784,-1.1068,-0.10345,0
1.2482,-5.4757,-0.042552,-1.0575,-0.21388,-0.20432,-3.8852,-10.909,0.14207,0.11569,-1.037,-0.4331899999999999,0
0.40153,-9.7643,0.79705,-0.50464,-0.66979,-0.3300599999999999,-8.34,-3.7475,0.25013,-0.73529,-1.1047,-0.088362,0
-2.0172,-2.2958,2.1046,0.69388,-0.6379,-0.3222,-1.0249,-8.3007,4.9287,0.54314,-0.51951,0.95474,0
-2.299,-11.212,-4.3753,-0.47681,-0.86867,-0.3556,-2.6274,-10.363,1.7006,-0.72941,-0.7269,-0.38793,0
0.8760600000000001,-7.7808,-2.8282,-0.48794,-0.25704,-0.8840899999999999,8.6037,-8.1208,1.9169,-0.27843,-1.0103,0.48707,0
-2.7872,-10.2,-2.1837,0.49165,-0.9212,-0.27308,-8.1134,4.4297,-0.0285139999999999,-0.8,0.026694,0.77155,0
-0.5395399999999999,-9.6963,1.6556,0.43228,-0.71482,0.41257,-1.194,-9.6797,1.0264,-0.090196,-0.7700199999999999,0.84483,0
4.0792,-9.6704,0.28644,0.1799599999999999,-0.8367700000000001,-0.6188600000000001,-3.5244,-9.4039,1.6131,0.33137,-1.0759999999999998,-0.25647,0
0.7529,-9.8001,0.18419,0.22263,-0.72045,-0.65422,-5.7572,7.9127,2.2706,-0.87255,0.55647,-0.1788799999999999,0
-0.89907,-17.537,2.76,-0.39147,-0.56285,-0.84086,-1.3162,-12.772,2.7989,0.4098,-0.8665299999999999,-0.57543,0
-0.056067,-10.013,0.70714,-0.67532,-0.85178,-0.42043,-8.167,0.50067,-4.9333,-0.41961,-0.33676,-0.9375,0
1.1329,-9.5976,0.63562,-0.43043,-0.87805,-0.3850699999999999,0.8469899999999999,1.8648,3.4787,-0.6098,0.2833699999999999,0.92672,0
1.2226,-9.6495,1.3839,0.0055658999999999,-0.6773,0.67387,-2.8834,-9.0786,1.1398,-0.73725,-0.6037,0.6099100000000001,0
0.43094,-9.9555,0.4857,0.50649,-0.8086300000000001,-0.4499,-3.4963,-9.1541,0.59438,0.37451,-1.0883,0.2370699999999999,0
-0.52586,-9.3828,2.3173,-0.10575,-0.84991,-0.49509,-3.8553,-7.965,4.4976,0.17255,-1.1376,0.10991,0
2.6204,-9.4903,-0.51081,-0.46011,-0.89869,-0.25737,-2.785,-9.2674,-0.74462,-0.20196,-0.81725,-0.67457,0
2.4609,-9.0967,-0.76356,-0.12616,-0.71295,-0.8212200000000001,-7.8283,-3.4624,1.7644,-0.31961,-0.8501,-0.60345,0
2.2088,-8.2063,-8.7528,-0.5269,-0.2307699999999999,-0.9666,-8.0145,-8.1181,6.1878,-0.73333,-0.83778,0.33836,0
0.0231889999999999,-10.485,1.0177,0.5974,-0.64353,0.23772,1.0255,-6.7792,6.0777,0.8098,-0.67351,0.62931,0
-3.0457,-13.242,0.55745,-0.19666,-0.58349,-0.91749,-2.4703,-7.1461,0.3927,0.34902,-1.0164,-0.4116399999999999,0
-0.19052,-3.3357,1.0813,-0.15399,-0.071295,-1.0334,-1.3364,-9.855,6.4968,-0.39216,-1.0678,0.28233,0
0.78542,-9.8682,0.30611,0.60297,-0.6641699999999999,-0.4224,-3.6574,-8.868,0.20243,0.35686,-1.0719,0.22414,0
4.1729,-10.239,-3.1577,-0.055659,-0.85741,-0.68762,3.0924,5.358,6.7991,0.21961,-0.10062,1.1336,0
2.1756,-9.5854,1.855,-0.32468,-0.8536600000000001,-0.48134,-9.0863,-0.34674,4.3264,-0.98235,-0.2423,0.0064655,0
1.4911,-9.6366,0.69975,-0.6178100000000001,-0.76173,0.19253,-2.0502,-18.538,9.1877,-0.51961,-0.16632,1.0,0
2.3004,-6.8861,-6.4359,-0.30983,-0.073171,-1.0138,10.51,-0.2127099999999999,2.7289,-0.33333,-1.1909999999999998,0.1681,0
-1.6555,-9.711,-1.7938,0.4118699999999999,-1.0094,0.033399,-1.9641,-8.8824,2.7642,-0.19608,-0.60575,0.93103,0
-0.2212199999999999,-9.9149,-0.40421,-0.70686,-0.65478,0.1159099999999999,-9.4872,-1.4129,0.7106100000000001,-0.8333299999999999,0.34497,-0.3556,0
1.6486,-6.6252,-7.0752,-0.33395,-0.2345199999999999,-1.0255,0.57333,-13.659,4.1087,-0.49216,-0.98973,0.3319,0
-0.50348,-8.912,-1.0965,-0.62338,-0.72233,-0.50295,-2.6458,-9.9615,1.8457,-0.0098039,-1.154,-0.3944,0
2.4247,-9.5321,-0.73361,-0.45455,-0.86116,-0.3497099999999999,-2.0429,-9.6901,-1.0053,-0.15294,-0.79877,-0.7069,0
2.7041,-9.3681,-0.18095,0.7384,-0.5816100000000001,0.13163,-2.0068,-9.6223,-0.23112,0.021569,-0.87064,0.7844800000000001,0
1.4272,-9.9593,0.1100599999999999,0.1744,-0.65103,0.36149,-2.6316,-7.4114,0.8586,-0.3,-0.48049,0.94828,0
11.563,-19.164,4.4387,-0.51577,-0.32833,-0.9332,-2.2866,-10.184,4.6158,0.019608,-1.1109,-0.25,0
-0.3435,-9.8348,-0.30767,-0.2282,-0.71482,0.5049100000000001,-5.8769,0.70994,7.9938,-0.53922,0.64066,1.0431,0
2.1081,-8.2925,-0.53938,-0.47495,-0.8724200000000001,-0.35363,-2.8493,-11.392,1.7741,-0.60588,-0.83162,-0.33836,0
-3.2053,-9.9092,0.1704,-0.41558,-0.8236399999999999,-0.53438,-3.5838,-9.3177,-2.768,0.088235,-1.0698,0.36207,0
2.4125,-9.6339,-0.020069,0.72727,-0.58537,0.1080599999999999,-6.5143,6.8719,2.1873,-0.77059,0.19713,0.81681,0
2.5788,-8.8013,-0.9247,-0.064935,-0.76548,-0.76031,-2.7725,-7.2284,4.1594,0.25882,-1.0452,-0.4116399999999999,0
0.30772,-16.145,0.3416599999999999,-0.56401,-0.7467199999999999,-0.45776,-10.618,4.1421,1.2071,-0.77059,0.40452,-0.55388,0
1.3679,-9.6476,-0.4062,0.20037,-0.7410899999999999,-1.002,-1.3198,8.1362,5.6151,-0.67255,1.0123,0.28664,0
0.53371,-9.5142,3.04,-0.2337699999999999,-0.76173,-0.4165,-6.2170000000000005,1.4542,6.4165,-0.11373,-1.3326,0.65733,0
1.958,-9.6991,0.38879,-0.24861,-0.71295,0.66601,-3.1826,-9.4177,5.227,-0.77647,-0.93018,0.12284,0
0.56076,-8.8801,-4.8446,-0.27829,-0.3733599999999999,-0.94106,-6.1346,1.7856,4.558,-0.98235,-0.35113,0.1788799999999999,0
2.6952,-9.6369,-0.31947,0.6252300000000001,-0.75797,0.047151,-2.4088,-9.5652,-0.51993,-0.36275,-0.87885,0.7155199999999999,0
0.8265600000000001,-10.989,-2.8224,-0.67718,-0.72233,-0.13949,-7.7399,-14.630999999999998,2.8726,-0.88039,-0.47023,0.40086,0
1.9233,-11.386,-11.915,-0.50649,-0.27955,-0.97642,12.692,-18.393,13.747,-0.61569,-0.96509,0.2694,0
7.5256,-14.344,-6.6836,-0.3859,-0.93058,-0.25737,-0.80078,-7.1061,0.3947,-0.70196,-0.8644799999999999,0.017241,0
3.4218,-19.346,-9.8185,0.282,-0.5797399999999999,0.60314,-1.7805,-9.4716,-0.16108,-0.9549,-0.15606,0.43103,0
1.4499,-9.6866,1.6343,0.78108,-0.76548,-0.0058939,-1.0249,-9.1645,2.5522,0.50784,-0.80698,0.5172399999999999,0
